Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
t351,0.0,0.0,0.0,7381.262476312727,7381.262476312727
t352,0.0,0.0,0.0,4572.661720799959,4572.661720799959
t353,0.0,0.0,0.0,4170.7253358752305,4170.7253358752305
t354,0.0,0.0,0.0,0.0,0.0
t355,0.0,0.0,0.0,0.0,0.0
t356,0.0,0.0,0.0,0.0,0.0
t357,0.0,0.0,0.0,0.0,0.0
t358,0.0,0.0,0.0,0.0,0.0
t359,0.0,0.0,0.0,2112.8424036287965,2112.8424036287965
t360,0.0,0.0,0.0,6654.65279085363,6654.65279085363
t361,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t362,0.0,0.0,0.0,2224.492815567543,2224.492815567543
t363,0.0,0.0,0.0,-0.0,0.0
t364,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t365,0.0,0.0,0.0,2085.374613040739,2085.374613040739
t366,0.0,0.0,0.0,5889.365971324004,5889.365971324004
t367,0.0,0.0,0.0,4595.375403777428,4595.375403777428
t368,0.0,0.0,0.0,3416.2646989068035,3416.2646989068035
t369,0.0,0.0,0.0,5551.4361601303235,5551.4361601303235
t370,0.0,0.0,0.0,5623.190420706284,5623.190420706284
t371,0.0,0.0,0.0,3287.650305395168,3287.650305395168
t372,0.0,0.0,0.0,4177.1759212471,4177.1759212471
t373,0.0,0.0,0.0,5031.699185059206,5031.699185059206
t374,0.0,0.0,0.0,5751.719369837356,5751.719369837356
t375,0.0,0.0,0.0,6007.724672618057,6007.724672618057
t376,0.0,0.0,0.0,4894.691017066352,4894.691017066352
t377,0.0,0.0,0.0,2874.4433398837546,2874.4433398837546
t378,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t379,0.0,0.0,0.0,6929.353352987048,6929.353352987048
t380,0.0,0.0,0.0,5928.3419265117345,5928.3419265117345
t381,0.0,0.0,0.0,5129.358721560695,5129.358721560695
t382,0.0,0.0,0.0,6405.316357204341,6405.316357204341
t383,0.0,0.0,0.0,5635.082859419863,5635.082859419863
t384,0.0,0.0,0.0,5607.146735233914,5607.146735233914
t385,0.0,0.0,0.0,5378.27697257032,5378.27697257032
t386,0.0,0.0,0.0,4572.661720799959,4572.661720799959
t387,0.0,0.0,0.0,0.0,0.0
t388,0.0,0.0,0.0,0.0,0.0
t389,0.0,0.0,0.0,0.0,0.0
t390,0.0,0.0,0.0,0.0,0.0
t391,0.0,0.0,0.0,0.0,0.0
t392,0.0,0.0,0.0,0.0,0.0
t393,0.0,0.0,0.0,0.0,0.0
t394,0.0,0.0,0.0,7080.594792209126,7080.594792209126
t395,0.0,0.0,0.0,7093.756745888422,7093.756745888422
t396,0.0,0.0,0.0,7715.274792448548,7715.274792448548
t397,0.0,0.0,0.0,5526.277823496051,5526.277823496051
t398,0.0,0.0,0.0,7831.275947086279,7831.275947086279
t399,0.0,0.0,0.0,7234.256874181503,7234.256874181503
t400,0.0,0.0,0.0,5275.69956993845,5275.69956993845
t401,0.0,0.0,0.0,4572.661720799959,4572.661720799959
t402,0.0,0.0,0.0,0.0,0.0
t403,0.0,0.0,0.0,0.0,0.0
t404,0.0,0.0,0.0,0.0,0.0
t405,0.0,0.0,0.0,0.0,0.0
t406,0.0,0.0,0.0,0.0,0.0
t407,0.0,0.0,0.0,0.0,0.0
t408,0.0,0.0,0.0,0.0,0.0
t409,0.0,0.0,0.0,0.0,0.0
t410,0.0,0.0,0.0,0.0,0.0
t411,0.0,0.0,0.0,0.0,0.0
t412,0.0,0.0,0.0,0.0,0.0
t413,0.0,0.0,0.0,0.0,0.0
t414,0.0,0.0,0.0,0.0,0.0
t415,0.0,0.0,0.0,0.0,0.0
t416,0.0,0.0,0.0,0.0,0.0
t417,0.0,0.0,0.0,38.6555697910449,38.6555697910449
t418,0.0,0.0,0.0,2868.0589394839017,2868.0589394839017
t419,0.0,0.0,0.0,4086.3105664523528,4086.3105664523528
t420,0.0,0.0,0.0,4018.186729315772,4018.186729315772
t421,0.0,0.0,0.0,4720.621231853938,4720.621231853938
t422,0.0,0.0,0.0,5406.966141844915,5406.966141844915
t423,0.0,0.0,0.0,4710.197984133455,4710.197984133455
t424,0.0,0.0,0.0,2867.2577071203164,2867.2577071203164
t425,0.0,0.0,0.0,448.3680030768351,448.3680030768351
t426,0.0,0.0,0.0,0.0,0.0
t427,0.0,0.0,0.0,0.0,0.0
t428,0.0,0.0,0.0,0.0,0.0
t429,0.0,0.0,0.0,0.0,0.0
t430,0.0,0.0,0.0,1070.2594743262423,1070.2594743262423
t431,0.0,0.0,0.0,0.0,0.0
t432,0.0,0.0,0.0,1151.936036949323,1151.936036949323
t433,0.0,0.0,0.0,53.92083510849588,53.92083510849588
t434,0.0,0.0,0.0,2437.225773386366,2437.225773386366
t435,0.0,0.0,0.0,0.0,0.0
t436,0.0,0.0,0.0,0.0,0.0
t437,0.0,0.0,0.0,0.0,0.0
t438,0.0,0.0,0.0,0.0,0.0
t439,0.0,0.0,0.0,0.0,0.0
t440,0.0,0.0,0.0,878.9477577899678,878.9477577899678
t441,0.0,0.0,0.0,4776.912867126423,4776.912867126423
t442,0.0,0.0,0.0,6172.357629562873,6172.357629562873
t443,0.0,0.0,0.0,4575.783658417581,4575.783658417581
t444,0.0,0.0,0.0,3532.206083002512,3532.206083002512
t445,0.0,0.0,0.0,2484.291940440638,2484.291940440638
t446,0.0,0.0,0.0,2475.804010714782,2475.804010714782
t447,0.0,0.0,0.0,188.18913340425425,188.18913340425425
t448,0.0,0.0,0.0,0.0,0.0
t449,0.0,0.0,0.0,0.0,0.0
t450,0.0,0.0,0.0,0.0,0.0
t451,0.0,0.0,0.0,0.0,0.0
t452,0.0,0.0,0.0,0.0,0.0
t453,0.0,0.0,0.0,0.0,0.0
t454,0.0,0.0,0.0,0.0,0.0
t455,0.0,0.0,0.0,5126.51560684993,5126.51560684993
t456,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t457,0.0,0.0,0.0,5661.6340717128305,5661.6340717128305
t458,0.0,0.0,0.0,1975.3503971526206,1975.3503971526206
t459,0.0,0.0,0.0,0.0,0.0
t460,0.0,0.0,0.0,0.0,0.0
t461,0.0,0.0,0.0,0.0,0.0
t462,0.0,0.0,0.0,0.0,0.0
t463,0.0,0.0,0.0,0.0,0.0
t464,0.0,0.0,0.0,0.0,0.0
t465,0.0,0.0,0.0,0.0,0.0
t466,0.0,0.0,0.0,1348.9077923587943,1348.9077923587943
t467,0.0,0.0,0.0,2765.232822417353,2765.232822417353
t468,0.0,0.0,0.0,5409.700990603587,5409.700990603587
t469,0.0,0.0,0.0,5843.54608334431,5843.54608334431
t470,0.0,0.0,0.0,5904.548945736336,5904.548945736336
t471,0.0,0.0,0.0,6137.844591428123,6137.844591428123
t472,0.0,0.0,0.0,5770.00688854924,5770.00688854924
t473,0.0,0.0,0.0,0.0,0.0
t474,0.0,0.0,0.0,1660.7507568380902,1660.7507568380902
t475,0.0,0.0,0.0,969.3504342393524,969.3504342393524
t476,0.0,0.0,0.0,0.0,0.0
t477,0.0,0.0,0.0,5711.700334434129,5711.700334434129
t478,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t479,0.0,0.0,0.0,2656.747451135928,2656.747451135928
t480,0.0,0.0,0.0,-0.0,0.0
t481,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t482,0.0,0.0,0.0,1296.8390555573824,1296.8390555573824
t483,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t484,0.0,0.0,0.0,199.194478933613,199.194478933613
t485,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t486,0.0,0.0,0.0,1128.2408485879723,1128.2408485879723
t487,0.0,0.0,0.0,8175.411575880449,8175.411575880449
t488,0.0,0.0,0.0,2610.8743975275993,2610.8743975275993
t489,0.0,0.0,0.0,4458.146328309644,4458.146328309644
t490,0.0,0.0,0.0,6354.2096623275265,6354.2096623275265
t491,0.0,0.0,0.0,7965.759525571854,7965.759525571854
t492,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t493,0.0,0.0,0.0,254.78096975850306,254.78096975850306
t494,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t495,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t496,0.0,0.0,0.0,6547.710432086015,6547.710432086015
t497,0.0,0.0,0.0,3823.634910225394,3823.634910225394
t498,0.0,0.0,0.0,277.0379634201676,277.0379634201676
t499,0.0,0.0,0.0,0.0,0.0
t500,0.0,0.0,0.0,-0.0,0.0
t501,0.0,0.0,0.0,6848.942101702697,6848.942101702697
t502,0.0,0.0,0.0,-0.0,0.0
t503,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t504,0.0,0.0,0.0,1296.8390555573824,1296.8390555573824
t505,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t506,0.0,0.0,0.0,1296.8390555573824,1296.8390555573824
t507,0.0,0.0,0.0,8219.957151915352,8219.957151915352
t508,0.0,0.0,0.0,610.9517406498078,610.9517406498078
t509,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t510,0.0,0.0,0.0,779.7295022713844,779.7295022713844
t511,0.0,0.0,0.0,7782.999550562543,7782.999550562543
t512,0.0,0.0,0.0,3674.0384945189703,3674.0384945189703
t513,0.0,0.0,0.0,3514.6497066941215,3514.6497066941215
t514,0.0,0.0,0.0,5879.719626423518,5879.719626423518
t515,0.0,0.0,0.0,7559.27064430558,7559.27064430558
t516,0.0,0.0,0.0,7523.7712430066285,7523.7712430066285
t517,0.0,0.0,0.0,7267.2640158297045,7267.2640158297045
t518,0.0,0.0,0.0,7151.761449968076,7151.761449968076
t519,0.0,0.0,0.0,6596.371872285321,6596.371872285321
t520,0.0,0.0,0.0,4905.693625692343,4905.693625692343
t521,0.0,0.0,0.0,4572.661720799959,4572.661720799959
t522,0.0,0.0,0.0,4572.661720799959,4572.661720799959
t523,0.0,0.0,0.0,0.0,0.0
t524,0.0,0.0,0.0,0.0,0.0
t525,0.0,0.0,0.0,826.1571991581746,826.1571991581746
t526,0.0,0.0,0.0,0.0,0.0
t527,0.0,0.0,0.0,413.96294927854706,413.96294927854706
t528,0.0,0.0,0.0,373.3450297734908,373.3450297734908
t529,0.0,0.0,0.0,0.0,0.0
t530,0.0,0.0,0.0,0.0,0.0
t531,0.0,0.0,0.0,0.0,0.0
t532,0.0,0.0,0.0,0.0,0.0
t533,0.0,0.0,0.0,0.0,0.0
t534,0.0,0.0,0.0,0.0,0.0
t535,0.0,0.0,0.0,0.0,0.0
t536,0.0,0.0,0.0,0.0,0.0
t537,0.0,0.0,0.0,0.0,0.0
t538,0.0,0.0,0.0,3185.4692105632694,3185.4692105632694
t539,0.0,0.0,0.0,7585.269104788604,7585.269104788604
t540,0.0,0.0,0.0,7750.7755194426745,7750.7755194426745
t541,0.0,0.0,0.0,7802.777785953783,7802.777785953783
t542,0.0,0.0,0.0,7103.306389708648,7103.306389708648
t543,0.0,0.0,0.0,7118.259268985691,7118.259268985691
t544,0.0,0.0,0.0,5101.700852869264,5101.700852869264
t545,0.0,0.0,0.0,2682.4677983157067,2682.4677983157067
t546,0.0,0.0,0.0,-0.0,0.0
t547,0.0,0.0,0.0,-0.0,0.0
t548,0.0,0.0,0.0,-0.0,0.0
t549,0.0,0.0,0.0,6821.497946387863,6821.497946387863
t550,0.0,0.0,0.0,3713.8211521570292,3713.8211521570292
t551,0.0,0.0,0.0,4857.353724949188,4857.353724949188
t552,0.0,0.0,0.0,5762.638107248751,5762.638107248751
t553,0.0,0.0,0.0,1532.182249004468,1532.182249004468
t554,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t555,0.0,0.0,0.0,-0.0,0.0
t556,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t557,0.0,0.0,0.0,1500.3438514052102,1500.3438514052102
t558,0.0,0.0,0.0,6969.566769607843,6969.566769607843
t559,0.0,0.0,0.0,2745.9436983413807,2745.9436983413807
t560,0.0,0.0,0.0,5916.77344415648,5916.77344415648
t561,0.0,0.0,0.0,3656.1786435131635,3656.1786435131635
t562,0.0,0.0,0.0,5127.199912053334,5127.199912053334
t563,0.0,0.0,0.0,7752.219567164583,7752.219567164583
t564,0.0,0.0,0.0,7203.265598111043,7203.265598111043
t565,0.0,0.0,0.0,7357.27064430558,7357.27064430558
t566,0.0,0.0,0.0,7441.274193747499,7441.274193747499
t567,0.0,0.0,0.0,6912.258499227202,6912.258499227202
t568,0.0,0.0,0.0,4905.700296932579,4905.700296932579
t569,0.0,0.0,0.0,2307.6257158878884,2307.6257158878884
t570,0.0,0.0,0.0,-0.0,0.0
t571,0.0,0.0,0.0,-0.0,0.0
t572,0.0,0.0,0.0,4069.3275386604128,4069.3275386604128
t573,0.0,0.0,0.0,0.0,0.0
t574,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t575,0.0,0.0,0.0,1296.8390555573824,1296.8390555573824
t576,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t577,0.0,0.0,0.0,5005.337751583129,5005.337751583129
t578,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t579,0.0,0.0,0.0,377.5674346040656,377.5674346040656
t580,0.0,0.0,0.0,-0.0,0.0
t581,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t582,0.0,0.0,0.0,1538.3567812534543,1538.3567812534543
t583,0.0,0.0,0.0,6899.379695936046,6899.379695936046
t584,0.0,0.0,0.0,4219.641786056587,4219.641786056587
t585,0.0,0.0,0.0,3255.1436341549324,3255.1436341549324
t586,0.0,0.0,0.0,5720.718642843228,5720.718642843228
t587,0.0,0.0,0.0,6865.287617606259,6865.287617606259
t588,0.0,0.0,0.0,7604.279753114364,7604.279753114364
t589,0.0,0.0,0.0,7610.280608401573,7610.280608401573
t590,0.0,0.0,0.0,7460.278641240992,7460.278641240992
t591,0.0,0.0,0.0,6866.761663789876,6866.761663789876
t592,0.0,0.0,0.0,4875.204573368627,4875.204573368627
t593,0.0,0.0,0.0,2281.6302916744594,2281.6302916744594
t594,0.0,0.0,0.0,-0.0,0.0
t595,0.0,0.0,0.0,-0.0,0.0
t596,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t597,0.0,0.0,0.0,225.0220823887563,225.0220823887563
t598,0.0,0.0,0.0,-0.0,0.0
t599,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t600,0.0,0.0,0.0,1296.8390555573824,1296.8390555573824
t601,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t602,0.0,0.0,0.0,199.194478933613,199.194478933613
t603,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t604,0.0,0.0,0.0,1128.2408485879723,1128.2408485879723
t605,0.0,0.0,0.0,7488.019547040183,7488.019547040183
t606,0.0,0.0,0.0,3906.529460092211,3906.529460092211
t607,0.0,0.0,0.0,4335.530994799129,4335.530994799129
t608,0.0,0.0,0.0,3772.8876353289425,3772.8876353289425
t609,0.0,0.0,0.0,5252.04998818634,5252.04998818634
t610,0.0,0.0,0.0,3995.16800984041,3995.16800984041
t611,0.0,0.0,0.0,5687.219669187879,5687.219669187879
t612,0.0,0.0,0.0,6999.758028819237,6999.758028819237
t613,0.0,0.0,0.0,7829.780137993608,7829.780137993608
t614,0.0,0.0,0.0,7916.783088734483,7916.783088734483
t615,0.0,0.0,0.0,7415.76700933494,7415.76700933494
t616,0.0,0.0,0.0,5282.203846374498,5282.203846374498
t617,0.0,0.0,0.0,2763.698254933118,2763.698254933118
t618,0.0,0.0,0.0,-0.0,0.0
t619,0.0,0.0,0.0,-0.0,0.0
t620,0.0,0.0,0.0,-0.0,0.0
t621,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t622,0.0,0.0,0.0,5275.022561114832,5275.022561114832
t623,0.0,0.0,0.0,-0.0,0.0
t624,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t625,0.0,0.0,0.0,5275.022561114832,5275.022561114832
t626,0.0,0.0,0.0,0.0,0.0
t627,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t628,0.0,0.0,0.0,7532.618579261519,7532.618579261519
t629,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t630,0.0,0.0,0.0,6879.810966281795,6879.810966281795
t631,0.0,0.0,0.0,1318.838764356629,1318.838764356629
t632,0.0,0.0,0.0,1655.0531875325012,1655.0531875325012
t633,0.0,0.0,0.0,5366.396725998259,5366.396725998259
t634,0.0,0.0,0.0,6327.223157570339,6327.223157570339
t635,0.0,0.0,0.0,5351.646966627707,5351.646966627707
t636,0.0,0.0,0.0,5531.956033345506,5531.956033345506
t637,0.0,0.0,0.0,6209.3006521468415,6209.3006521468415
t638,0.0,0.0,0.0,8299.525763359803,8299.525763359803
t639,0.0,0.0,0.0,4572.661720799959,4572.661720799959
t640,0.0,0.0,0.0,1527.9963136299164,1527.9963136299164
t641,0.0,0.0,0.0,0.0,0.0
t642,0.0,0.0,0.0,0.0,0.0
t643,0.0,0.0,0.0,0.0,0.0
t644,0.0,0.0,0.0,0.0,0.0
t645,0.0,0.0,0.0,0.0,0.0
t646,0.0,0.0,0.0,0.0,0.0
t647,0.0,0.0,0.0,0.0,0.0
t648,0.0,0.0,0.0,0.0,0.0
t649,0.0,0.0,0.0,0.0,0.0
t650,0.0,0.0,0.0,0.0,0.0
t651,0.0,0.0,0.0,0.0,0.0
t652,0.0,0.0,0.0,0.0,0.0
t653,0.0,0.0,0.0,0.0,0.0
t654,0.0,0.0,0.0,0.0,0.0
t655,0.0,0.0,0.0,0.0,0.0
t656,0.0,0.0,0.0,0.0,0.0
t657,0.0,0.0,0.0,0.0,0.0
t658,0.0,0.0,0.0,0.0,0.0
t659,0.0,0.0,0.0,0.0,0.0
t660,0.0,0.0,0.0,240.71710670658854,240.71710670658854
t661,0.0,0.0,0.0,1457.0982629328792,1457.0982629328792
t662,0.0,0.0,0.0,2075.3656240670093,2075.3656240670093
t663,0.0,0.0,0.0,1784.7153411844552,1784.7153411844552
t664,0.0,0.0,0.0,1909.3354988215374,1909.3354988215374
t665,0.0,0.0,0.0,0.0,0.0
t666,0.0,0.0,0.0,0.0,0.0
t667,0.0,0.0,0.0,0.0,0.0
t668,0.0,0.0,0.0,0.0,0.0
t669,0.0,0.0,0.0,0.0,0.0
t670,0.0,0.0,0.0,0.0,0.0
t671,0.0,0.0,0.0,0.0,0.0
t672,0.0,0.0,0.0,0.0,0.0
t673,0.0,0.0,0.0,679.5031324182069,679.5031324182069
t674,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t675,0.0,0.0,0.0,721.7076042786115,721.7076042786115
t676,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t677,0.0,0.0,0.0,4944.187792775676,4944.187792775676
t678,0.0,0.0,0.0,-0.0,0.0
t679,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t680,0.0,0.0,0.0,3176.6900277719437,3176.6900277719437
t681,0.0,0.0,0.0,3874.3611895643076,3874.3611895643076
t682,0.0,0.0,0.0,5163.703290437812,5163.703290437812
t683,0.0,0.0,0.0,6546.244900160566,6546.244900160566
t684,0.0,0.0,0.0,6440.741906655334,6440.741906655334
t685,0.0,0.0,0.0,6675.24699561423,6675.24699561423
t686,0.0,0.0,0.0,6189.731685973176,6189.731685973176
t687,0.0,0.0,0.0,5743.715820395436,5743.715820395436
t688,0.0,0.0,0.0,4080.16621373727,4080.16621373727
t689,0.0,0.0,0.0,2006.1071133910762,2006.1071133910762
t690,0.0,0.0,0.0,1104.9306254132575,1104.9306254132575
t691,0.0,0.0,0.0,-0.0,0.0
t692,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t693,0.0,0.0,0.0,1632.1864836825544,1632.1864836825544
t694,0.0,0.0,0.0,6726.1325333709565,6726.1325333709565
t695,0.0,0.0,0.0,6062.026985661236,6062.026985661236
t696,0.0,0.0,0.0,-0.0,0.0
t697,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t698,0.0,0.0,0.0,1296.8390555573824,1296.8390555573824
t699,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t700,0.0,0.0,0.0,199.194478933613,199.194478933613
t701,0.0,0.0,0.0,8442.962601285042,8442.962601285042
t702,0.0,0.0,0.0,1128.2408485879723,1128.2408485879723
t703,0.0,0.0,0.0,8193.265550752274,8193.265550752274
t704,0.0,0.0,0.0,2782.83656345197,2782.83656345197
t705,0.0,0.0,0.0,4107.669805943551,4107.669805943551
t706,0.0,0.0,0.0,6215.73113003649,6215.73113003649
t707,0.0,0.0,0.0,7752.276203672443,7752.276203672443
t708,0.0,0.0,0.0,7711.774578626746,7711.774578626746
t709,0.0,0.0,0.0,6976.7524694523745,6976.7524694523745
t710,0.0,0.0,0.0,6095.226853600442,6095.226853600442
t711,0.0,0.0,0.0,5479.706711586651,5479.706711586651
t712,0.0,0.0,0.0,4402.673783029077,4402.673783029077
t713,0.0,0.0,0.0,2456.618617004047,2456.618617004047
t714,0.0,0.0,0.0,-0.0,0.0
t715,0.0,0.0,0.0,495.7185532194037,495.7185532194037
t716,0.0,0.0,0.0,1532.182249004468,1532.182249004468
